31,28,14,38,6
42,34,49,38,33
33,31,6,42,15
29,26,31,34,18
17,43,34,40,8
46,18,19,1,49
4,12,46,9,1
37,4,12,47,32
4,37,5,17,11
33,13,34,15,31
25,26,37,41,40
21,38,35,17,33
4,47,35,2,12
15,29,18,16,8
40,2,29,32,43
33,12,37,22,48
3,17,11,31,2
4,36,11,37,12
37,0,2,16,8
21,15,38,5,18
20,35,49,31,0
9,45,47,48,1
12,25,26,22,9
14,31,43,39,25
48,34,49,42,39
31,39,41,45,40
38,12,3,48,35
43,42,18,40,16
29,40,2,14,9
40,48,36,31,5
39,43,34,45,33
38,35,10,37,4
38,41,16,13,34
13,17,34,11,29
22,10,25,8,28
38,22,6,15,8
18,8,15,6,46
41,49,12,7,28
46,42,25,19,7
16,21,8,4,3
49,1,9,7,35
14,10,28,39,15
38,34,21,16,3
4,22,33,13,32
25,49,16,32,18
7,43,36,18,48
15,25,31,11,19
13,49,45,38,14
10,4,0,28,16
1,0,41,16,38
29,46,3,28,26
34,10,4,5,43
28,25,37,22,42
34,41,47,45,18
12,1,21,35,26
45,37,26,0,38
22,46,12,26,35
42,28,41,19,9
19,47,0,31,41
25,21,12,11,41
40,9,3,49,36
36,28,10,5,48
16,17,15,5,3
26,10,32,39,29
29,11,18,9,42
42,32,17,9,7
5,6,12,42,10
18,20,8,31,6
4,2,28,25,49
16,25,5,14,1
38,46,12,15,45
32,18,19,33,25
39,46,3,35,26
28,18,14,1,16
34,44,30,24,12
30,9,24,14,44
23,27,30,24,14
24,11,35,23,30
20,24,5,27,44
24,44,30,23,31
40,27,30,5,18
30,23,14,1,44
12,19,44,23,40
28,23,44,45,27
46,11,36,37,45
44,39,23,20,27
47,27,15,38,30
7,44,17,25,27
24,38,30,26,39
6,40,34,25,31
23,27,38,20,16
44,30,24,34,9
41,1,13,27,23
27,24,1,30,23
44,27,23,38,49
30,24,12,10,44
38,44,10,30,27
24,30,44,22,46
7,21,30,27,41
37,22,31,24,44
17,34,30,44,23
31,44,24,29,23
16,8,44,24,21
15,4,48,30,24
23,29,24,30,25
27,45,20,32,23
44,26,13,47,27
44,24,27,26,40
10,30,36,44,11
17,24,23,30,44
23,15,2,16,44
8,7,43,30,44
5,17,9,8,34
27,42,44,9,24
36,23,27,44,30
44,23,43,9,27
30,23,27,44,5
27,23,30,24,35
24,46,43,48,35
13,30,3,16,27
38,16,11,30,23
27,23,10,30,24
15,27,46,30,7
23,24,40,8,20
27,41,19,23,4
24,27,11,21,23
8,48,44,30,27
27,16,30,44,23
10,4,24,42,44
31,30,40,0,27
41,11,21,44,46
33,3,15,44,30
34,44,38,0,39
2,27,6,30,44
24,23,11,14,0
16,23,46,24,28
23,0,41,17,27
28,23,20,17,27
22,49,40,23,1
39,27,29,28,32
5,25,14,24,20
4,14,44,46,23
24,27,16,15,31
44,24,23,40,27
30,27,24,37,44
30,23,24,27,12
27,24,42,48,7
3,23,30,16,37
46,44,27,33,24
24,44,27,19,16
24,19,27,21,6
30,27,6,23,29
28,10,34,9,44
44,15,30,4,21
37,2,44,24,30
23,24,9,33,35
23,11,24,44,30
27,20,39,24,23
23,24,19,30,44
49,43,19,24,41
24,13,16,44,26
30,36,27,31,23
9,24,18,30,23
23,33,24,25,36
24,30,15,41,14
3,27,30,26,23
12,7,23,39,47
24,23,36,47,30
44,23,27,30,21
27,23,15,10,31
2,48,36,27,30
37,21,17,42,35
23,27,44,24,30
23,26,37,33,44
7,23,44,30,19
30,24,23,33,44
30,27,24,7,49
23,33,24,45,44
23,42,39,27,8
30,27,42,22,44
27,16,24,23,30
44,24,27,30,17
22,30,24,44,18
44,43,24,8,35
24,21,14,43,44
24,44,30,23,41
23,27,30,9,44
44,23,35,29,20
23,26,30,44,11
42,27,14,41,30
30,12,44,43,49
23,4,44,30,27
44,35,27,23,0
27,24,10,46,28
1,27,36,30,44
44,30,27,7,25
16,27,24,20,41
44,38,28,24,26
30,44,8,23,27
24,1,23,33,15
