25,39,37,29,19
6,29,45,41,40
31,32,22,42,34
12,0,8,16,46
42,16,1,25,13
12,22,8,34,11
33,31,41,22,45
14,21,34,7,20
17,48,15,16,0
28,5,7,0,29
11,20,29,12,3
20,49,15,41,33
18,31,16,36,49
34,0,48,25,47
41,15,17,11,2
13,35,20,17,1
34,46,4,41,20
45,15,38,17,47
39,8,41,13,38
5,0,40,12,1
33,32,41,25,49
18,10,9,31,49
19,7,41,6,14
10,13,15,41,17
5,2,46,38,16
32,17,5,13,6
28,6,25,31,47
22,3,31,9,1
42,48,14,25,17
13,11,18,22,26
26,8,7,41,10
29,46,25,19,3
16,48,21,37,13
14,47,3,18,46
37,33,10,8,4
45,22,26,18,28
20,16,5,45,4
14,26,2,11,45
20,0,40,31,7
38,25,8,22,31
26,1,35,0,9
37,25,32,2,20
18,42,7,26,10
31,8,38,37,19
16,33,22,43,12
42,12,37,49,0
2,33,18,34,15
17,18,48,32,19
28,11,41,37,33
7,20,47,26,6
14,7,41,21,11
46,49,13,31,45
16,41,1,26,32
15,13,8,48,11
36,13,38,7,21
49,34,6,43,19
21,15,42,39,31
47,5,0,38,10
18,46,36,12,32
10,14,19,40,22
12,3,18,2,41
16,42,21,14,11
46,15,18,22,31
9,25,32,12,5
5,33,38,48,43
4,48,8,19,15
19,2,4,17,31
38,28,33,31,45
32,36,10,49,20
22,39,43,19,14
35,0,19,18,32
37,12,22,2,45
4,17,25,19,15
0,8,46,26,10
47,2,44,36,27
23,41,30,4,24
25,31,30,29,44
27,44,26,18,11
27,7,44,40,17
44,24,15,8,3
31,44,24,10,30
27,25,23,24,11
44,27,3,24,28
32,24,30,36,4
28,30,44,24,6
24,27,14,5,18
24,23,27,44,18
24,2,38,4,9
22,44,24,27,30
23,40,30,25,24
23,44,25,33,24
24,19,32,25,27
39,27,30,24,2
49,22,31,27,44
6,33,30,44,11
34,48,35,23,9
44,24,23,41,16
23,27,35,31,8
27,20,23,40,16
44,23,37,25,35
24,38,17,21,30
23,24,44,20,49
24,15,29,45,27
44,46,12,6,30
27,16,8,30,24
24,23,13,27,10
14,30,42,24,44
3,40,30,7,15
30,24,22,13,46
30,23,27,24,9
40,12,30,35,44
44,23,24,27,14
24,37,23,48,44
23,24,16,1,7
23,30,27,29,24
23,31,24,44,12
30,23,1,31,21
30,23,24,25,8
24,27,26,22,18
5,39,30,7,23
27,30,44,28,21
3,24,6,9,27
35,32,24,33,30
24,30,40,5,19
24,10,23,30,14
42,37,44,23,10
27,30,14,24,18
31,12,0,1,30
16,24,23,40,27
34,33,23,27,44
48,24,23,2,27
30,27,44,24,11
24,21,18,29,44
23,27,44,37,29
23,12,30,1,27
24,36,0,25,23
30,27,6,32,25
24,44,23,27,40
24,27,30,23,44
15,23,33,7,30
27,23,31,43,39
46,33,23,35,24
49,23,45,27,29
20,42,17,30,40
42,44,30,22,24
5,23,7,27,12
17,23,27,28,45
45,20,13,34,30
44,8,37,39,27
30,18,2,39,24
44,24,30,19,20
22,23,24,27,37
27,30,23,39,4
30,23,24,6,27
23,46,30,12,14
7,44,24,23,30
43,26,19,30,3
27,23,9,30,24
23,24,6,30,44
44,22,27,24,23
12,28,21,44,27
34,23,24,30,44
23,44,30,20,4
5,24,46,18,27
7,44,26,27,30
24,8,23,44,27
0,24,28,23,35
23,47,1,27,30
23,48,30,33,44
27,24,37,40,15
30,46,21,23,12
27,24,44,30,23
36,16,44,23,4
33,30,24,44,23
12,6,23,30,27
44,46,27,7,24
24,21,4,20,23
30,44,23,36,27
27,30,44,24,9
44,7,3,30,32
1,24,23,11,30
23,44,20,14,24
45,23,26,27,44
23,24,5,28,30
27,44,24,23,1
17,27,23,30,2
7,23,30,24,17
12,37,27,38,30
40,26,1,24,10
24,47,27,30,34
18,44,23,27,31
27,44,23,30,36
30,25,27,24,23
39,33,45,4,27
39,33,24,1,27
28,44,30,36,7
44,30,33,24,23
23,27,30,44,43
23,48,44,15,45
20,13,23,25,30
