33,34,48,25,40
30,16,20,37,0
30,44,43,3,6
15,32,30,48,6
34,39,28,7,36
35,25,49,27,48
15,25,9,48,23
19,36,27,45,0
39,49,36,43,45
10,8,32,23,16
8,27,36,34,13
18,7,20,49,24
49,12,35,18,27
9,18,39,45,22
7,8,23,44,36
37,22,41,31,28
25,26,42,12,14
7,25,3,49,39
41,40,39,3,31
19,4,42,8,15
37,33,35,17,4
31,20,35,10,40
3,22,33,10,14
16,35,22,15,49
16,49,13,35,23
13,28,49,6,36
25,46,43,36,41
41,42,9,16,6
25,12,2,6,42
39,38,49,25,44
41,30,25,15,8
42,0,30,16,10
32,6,41,40,22
9,49,40,23,25
35,6,16,25,2
28,38,23,15,2
18,20,49,10,22
18,45,9,26,19
38,24,35,3,32
7,45,2,0,40
39,14,35,20,32
0,23,33,43,15
35,5,48,17,46
35,18,44,34,23
37,34,45,26,28
19,7,35,14,37
25,22,24,30,42
0,19,6,10,45
5,39,13,14,6
45,0,4,42,3
20,32,42,39,4
23,22,43,2,25
3,13,12,38,15
4,24,46,20,9
10,15,23,27,6
3,49,30,31,18
3,19,32,18,46
33,46,8,10,5
43,28,48,12,25
14,27,2,23,42
42,31,37,13,33
17,22,37,34,5
7,25,40,8,46
26,17,18,41,23
15,45,22,26,40
3,2,15,43,18
41,26,40,16,5
20,48,35,31,42
25,48,32,35,8
48,35,37,25,13
36,41,7,15,0
18,46,9,19,31
42,33,20,37,3
37,6,49,42,35
32,49,41,47,21
24,21,25,28,11
38,11,12,29,42
47,1,6,11,17
12,43,21,38,47
1,21,46,19,11
29,12,47,39,14
10,11,29,1,34
37,36,1,29,46
44,32,47,20,24
1,27,3,24,12
1,17,3,29,47
11,29,21,20,1
34,4,48,21,11
29,49,16,47,21
11,29,44,47,21
49,30,29,44,13
29,11,17,1,21
1,6,7,21,15
7,47,10,17,32
11,1,46,48,47
20,41,32,29,47
11,21,38,47,29
11,1,30,21,14
1,40,31,30,11
19,49,1,11,9
7,11,47,49,29
29,33,22,48,11
1,12,47,11,0
11,21,22,3,47
29,21,31,1,4
9,47,29,42,46
11,29,47,8,21
21,47,1,11,35
1,29,11,33,47
47,11,21,29,24
47,41,20,34,37
29,1,21,11,47
47,21,6,22,14
32,11,21,14,47
29,21,33,15,47
49,47,1,13,12
5,31,32,7,18
1,11,42,41,47
29,0,11,39,47
47,29,43,37,2
11,37,21,33,47
1,35,29,21,47
9,1,47,11,8
17,11,29,47,1
11,30,8,21,32
29,9,47,21,40
1,45,47,3,21
11,29,1,21,40
21,42,34,47,10
29,1,30,11,33
47,11,21,1,12
21,47,8,30,4
47,11,1,20,29
21,12,47,8,1
11,34,21,1,39
47,11,29,30,44
32,29,8,11,1
41,29,11,47,18
36,29,24,1,47
21,47,22,5,12
0,29,1,47,2
11,47,1,49,14
1,30,21,28,29
11,1,4,6,29
1,21,34,32,2
21,17,1,24,29
29,47,37,11,17
29,11,1,17,21
11,47,1,29,48
37,11,35,1,14
26,3,18,47,29
30,38,31,37,25
21,34,1,47,29
47,7,22,21,39
21,15,46,3,7
5,48,47,9,1
3,29,1,11,47
11,4,1,47,38
29,21,1,11,31
30,47,10,18,46
25,45,33,32,9
47,11,21,42,40
20,47,25,45,2
44,21,41,1,0
11,47,14,21,1
45,26,21,29,47
23,8,16,4,25
21,1,41,47,11
47,29,21,13,32
24,14,29,47,1
47,21,10,11,24
1,6,11,29,46
12,29,21,11,16
49,47,21,29,32
47,20,43,0,11
47,4,11,40,17
21,47,44,29,1
14,10,21,1,47
21,49,29,25,1
11,1,29,21,0
1,0,47,3,29
11,17,31,1,3
44,0,47,21,29
21,47,29,49,46
1,21,29,11,28
1,21,34,29,47
47,32,24,11,9
1,47,14,20,16
47,1,11,21,8
5,31,2,34,24
13,30,21,27,18
16,5,1,14,21
11,17,21,29,6
29,1,19,11,17
2,16,29,21,42
11,29,1,10,47
29,26,1,37,13
21,1,47,29,38
29,21,3,36,47
3,21,11,12,33
