43,48,24,14,46
30,44,5,46,12
14,37,22,36,34
0,3,34,8,25
26,36,10,23,39
43,27,1,3,8
19,41,26,3,21
45,43,5,35,37
8,33,0,38,12
2,49,48,15,17
42,26,35,25,31
27,25,14,44,49
47,35,32,46,43
13,23,34,27,21
37,12,4,13,21
32,47,41,23,45
49,48,1,6,36
37,29,23,10,18
23,15,41,29,4
6,24,1,5,12
10,17,1,32,6
36,42,39,37,47
35,1,0,7,34
21,23,18,6,0
13,49,26,39,20
47,43,32,21,41
28,3,25,31,1
25,6,9,43,20
1,33,9,29,34
28,45,10,20,46
7,40,23,27,25
17,19,21,34,3
20,33,15,43,37
40,15,24,45,36
27,40,49,0,43
41,34,10,32,36
30,37,23,36,48
20,48,2,0,17
41,8,34,40,2
26,29,31,48,18
20,6,1,35,21
41,9,32,34,30
9,14,11,18,29
46,24,21,30,41
26,35,48,16,7
38,10,30,3,21
6,5,35,46,3
39,25,32,46,36
33,13,36,37,31
20,41,42,7,19
8,20,34,12,48
15,34,37,32,39
39,36,11,15,37
42,3,37,7,45
27,10,35,30,12
9,43,30,12,49
42,6,2,41,4
47,32,1,28,33
9,11,6,25,45
46,34,12,15,35
35,27,44,47,17
28,49,26,3,24
26,48,34,13,39
13,33,19,7,4
14,29,40,35,20
26,44,42,41,31
39,8,25,30,11
22,0,6,12,30
31,3,29,45,48
17,10,34,25,42
33,14,35,41,27
28,22,47,33,20
43,45,14,21,46
19,48,31,32,28
7,18,0,20,9
25,24,33,1,38
27,39,34,4,16
34,38,27,17,4
2,49,9,30,44
38,20,25,19,31
17,34,42,15,27
14,44,15,29,5
8,14,28,35,23
23,45,32,30,26
33,9,14,42,22
7,40,43,35,26
14,41,27,43,22
9,41,23,24,47
3,28,42,49,38
12,33,39,28,17
26,3,38,10,17
18,48,10,47,35
0,46,13,26,15
39,47,21,29,33
24,30,32,26,20
19,6,39,40,20
30,20,25,15,14
24,28,8,44,31
28,8,14,44,32
12,30,18,16,39
9,45,10,12,26
0,45,16,37,30
4,41,32,34,26
13,19,8,2,24
40,46,49,47,44
19,14,38,44,5
22,11,42,16,37
36,38,37,11,35
41,39,23,18,43
8,6,22,48,24
2,7,5,6,23
44,7,12,0,22
34,38,12,42,8
21,28,11,40,34
9,44,5,4,43
10,36,38,31,19
10,35,5,26,28
39,46,18,12,31
15,5,8,21,33
35,24,45,15,14
39,1,36,49,20
28,45,14,21,12
4,46,37,47,7
30,11,19,16,3
24,21,39,7,9
23,31,45,24,11
49,14,31,28,0
38,5,10,35,8
2,17,12,41,4
32,31,16,44,3
20,11,1,34,40
14,22,5,47,45
21,32,35,43,46
8,5,1,36,30
0,41,2,40,32
49,21,36,41,40
20,9,27,23,24
39,5,8,4,20
46,43,17,28,4
39,18,21,36,30
30,43,33,18,20
15,0,25,31,24
27,39,2,14,16
32,47,9,49,20
40,22,10,49,16
35,40,0,27,9
6,25,3,39,33
42,14,41,47,36
22,11,42,38,48
14,40,21,35,33
46,31,27,37,21
13,41,26,47,30
1,27,16,18,3
29,27,26,7,21
48,21,30,31,42
32,10,7,47,42
48,45,17,15,37
9,14,18,34,39
2,25,45,24,18
44,13,0,1,2
26,44,49,34,38
32,0,2,17,44
44,29,30,0,15
20,34,8,13,23
34,5,36,0,31
28,4,24,44,22
4,8,14,17,3
41,36,44,8,48
24,39,43,36,28
43,7,26,9,10
25,44,21,46,23
40,49,17,27,6
17,10,26,19,8
41,22,14,24,27
37,18,47,23,48
18,2,43,23,32
31,38,2,35,34
2,39,9,29,25
47,5,20,10,0
8,20,25,2,19
43,6,25,1,33
20,12,9,3,19
10,46,36,18,30
9,23,0,30,17
1,39,37,45,42
6,34,25,38,33
19,17,3,32,31
41,34,10,42,49
37,34,0,39,40
21,23,46,39,34
40,43,39,32,24
16,12,19,40,44
2,40,19,36,22
37,12,2,36,49
32,45,26,16,30
0,17,9,4,5
43,6,9,41,48
14,39,44,34,26
28,25,20,11,2
14,45,21,1,29
