43,7,39,3,20
2,8,22,43,17
31,32,20,33,28
37,9,3,5,45
8,13,46,10,34
49,2,18,46,47
49,8,41,16,39
12,18,34,21,38
33,3,17,5,20
14,48,8,40,28
12,8,47,29,5
0,4,48,20,34
35,25,12,39,40
31,49,38,46,39
16,40,9,33,5
31,34,36,3,9
45,1,15,48,21
16,45,42,14,29
35,38,48,3,7
29,43,18,25,10
46,25,4,48,16
43,6,5,2,19
32,0,47,43,20
14,6,43,18,26
16,21,37,18,14
21,12,17,33,22
38,36,0,26,46
5,7,9,36,3
0,42,36,13,31
20,31,10,49,42
45,2,4,47,33
38,37,42,28,13
9,36,34,11,14
35,14,26,39,20
0,48,25,7,10
15,19,17,43,41
14,28,1,42,4
25,41,1,13,38
20,32,2,40,14
19,15,46,2,37
18,9,25,1,7
38,26,36,8,45
15,48,33,40,10
20,10,41,33,25
20,43,35,13,14
29,8,37,15,38
10,15,16,33,26
33,38,35,19,37
41,4,5,0,40
48,13,8,29,18
8,43,21,38,10
18,45,5,28,41
37,45,25,0,3
12,2,9,41,0
34,15,21,7,22
17,37,35,7,42
10,47,49,40,48
20,14,32,6,47
7,29,48,22,37
13,46,21,11,4
38,16,13,18,40
0,22,28,3,18
47,9,26,32,41
3,20,47,33,43
13,38,3,47,48
40,17,7,28,34
43,14,26,42,12
21,43,15,48,16
22,41,34,2,25
41,40,45,7,1
1,25,21,13,37
5,39,16,40,25
17,19,43,35,31
11,0,43,8,13
28,44,30,27,23
6,29,30,27,20
40,7,24,23,27
12,8,30,39,44
36,30,6,24,26
27,30,23,34,8
30,27,44,39,14
12,44,30,10,36
11,38,47,19,37
44,19,27,15,49
47,24,14,30,22
30,23,44,24,1
44,11,27,30,49
7,23,44,30,47
24,23,47,11,30
47,44,29,32,27
44,23,12,20,27
27,24,44,2,8
27,30,44,49,24
32,27,44,23,10
43,44,30,28,32
27,30,23,4,44
27,25,37,36,24
27,13,24,19,44
37,46,10,30,39
5,23,30,44,22
21,30,23,27,42
24,33,23,44,47
22,24,18,35,5
0,26,44,49,30
27,44,12,23,28
44,41,36,30,32
23,44,27,0,24
28,9,23,44,22
44,6,33,12,23
27,24,23,44,42
27,44,10,28,30
30,37,1,24,26
27,24,45,23,30
5,30,23,27,44
27,47,38,48,21
24,23,9,30,27
45,30,34,27,4
24,48,23,27,44
24,48,30,6,49
48,30,44,42,0
9,23,30,16,27
27,44,43,24,46
24,7,44,46,3
30,44,24,27,48
7,27,10,43,12
30,44,42,36,23
24,27,9,23,13
31,24,35,15,44
24,6,27,42,23
23,6,20,24,19
23,27,44,2,38
36,23,11,27,8
8,36,44,0,18
22,47,16,19,30
24,27,30,13,23
7,27,46,23,24
23,44,10,30,21
23,41,29,30,27
44,17,43,14,27
5,30,24,43,44
27,23,16,14,17
35,27,40,37,49
13,23,44,27,7
44,37,47,30,23
23,24,20,44,47
30,34,27,49,44
29,44,23,27,43
5,41,24,27,25
24,27,23,41,12
2,27,6,24,18
27,23,40,12,26
11,44,23,35,30
44,19,30,23,32
39,24,10,44,2
27,49,46,26,24
30,44,27,8,2
36,25,16,23,44
24,19,36,23,27
28,23,21,30,36
24,44,27,30,43
44,30,24,23,27
49,21,24,44,27
23,32,36,27,5
30,34,27,23,24
23,17,34,14,44
28,30,19,24,23
27,23,36,30,44
9,27,13,23,44
18,49,44,23,27
28,36,23,44,24
24,0,27,40,30
30,24,23,2,28
46,24,27,43,23
23,33,47,24,27
27,24,12,30,44
27,23,30,41,10
27,30,2,16,33
23,44,3,32,15
27,24,48,46,3
0,24,9,30,5
27,30,24,44,4
31,27,16,20,24
37,3,48,13,24
23,32,15,44,21
24,30,19,9,27
14,24,30,28,45
23,14,44,24,43
7,23,21,24,2
1,27,42,23,30
30,19,21,24,44
26,38,30,44,20
24,44,30,35,27
17,37,31,20,30
29,13,30,23,24
44,14,24,27,10
27,23,30,24,17
27,34,24,30,40
27,44,23,24,30
30,17,44,40,23
8,21,36,30,44
