39,19,46,10,36
31,19,5,22,2
36,34,28,21,17
39,11,37,49,4
15,18,31,33,47
12,4,16,28,1
45,8,5,4,39
29,3,36,37,11
7,43,19,35,39
38,12,49,14,32
38,41,22,16,25
12,32,3,14,43
29,4,12,10,6
47,35,10,31,8
41,36,37,8,20
36,42,49,41,9
34,32,45,2,48
11,2,15,38,28
33,34,5,20,32
38,34,35,19,17
33,6,7,42,31
43,26,25,33,38
35,46,6,37,4
49,32,29,12,43
48,43,13,38,19
40,43,25,32,26
29,49,9,36,10
32,34,15,20,14
46,26,7,22,2
43,1,15,0,8
22,6,16,19,11
4,7,28,21,43
49,1,13,31,47
4,12,5,6,20
8,15,7,0,20
6,21,18,48,41
4,10,32,25,17
3,41,9,47,0
42,29,38,28,39
11,18,47,41,25
46,33,12,16,40
11,17,29,16,36
49,8,3,18,31
35,17,33,1,38
21,10,40,0,39
28,32,25,49,14
31,8,43,26,12
19,38,4,12,7
48,12,45,49,29
43,4,5,0,7
19,1,16,40,7
18,6,40,48,12
46,41,32,6,21
13,2,3,28,1
35,7,3,29,26
2,47,32,40,21
31,34,21,48,42
11,42,33,9,6
49,9,42,47,17
46,38,9,42,33
40,3,45,20,42
40,31,49,14,13
26,38,43,3,2
20,14,21,4,32
16,32,49,47,20
29,33,7,3,46
47,28,1,17,4
38,40,5,43,17
4,45,37,47,31
31,17,26,43,47
49,37,39,16,15
10,12,32,4,14
21,47,29,7,40
31,32,5,15,1
30,27,44,24,17
27,25,30,0,24
24,30,13,18,44
13,30,21,4,31
24,30,45,27,22
23,27,44,28,4
46,18,23,24,44
27,26,30,24,49
44,27,23,24,30
28,44,24,11,23
24,27,44,30,12
33,30,21,44,24
30,3,24,25,27
46,44,48,23,33
32,23,27,24,34
18,8,24,20,44
27,26,23,34,48
24,30,44,23,29
38,7,27,41,30
2,27,35,44,4
27,44,23,40,30
39,44,23,29,30
41,23,26,44,27
30,24,37,44,23
27,23,30,4,42
24,27,23,44,30
49,44,1,23,46
44,47,27,48,23
30,21,23,44,24
43,27,9,37,44
45,30,32,23,34
27,44,25,15,0
43,24,0,25,30
24,35,27,3,30
23,24,44,27,38
24,44,30,36,27
23,10,30,5,47
44,43,13,14,23
22,24,27,23,26
2,27,49,44,24
44,42,23,27,43
24,30,25,13,36
44,21,27,30,1
30,24,44,48,23
23,44,27,32,24
30,27,24,9,39
6,24,44,25,27
44,30,27,2,48
22,17,0,4,44
29,24,30,23,44
24,30,23,32,16
27,43,48,23,44
27,41,24,37,45
18,42,44,24,30
16,1,27,33,4
14,27,41,24,36
45,23,30,44,14
3,41,27,24,15
27,1,25,24,44
44,23,27,28,47
9,44,27,30,8
27,29,49,30,24
27,35,24,30,44
23,27,22,0,49
2,23,24,30,44
23,24,27,46,22
20,27,31,24,18
34,23,42,17,12
24,7,20,44,27
26,27,44,24,31
28,44,23,10,30
33,30,0,13,27
27,23,38,13,39
44,30,23,3,46
44,6,39,24,16
9,44,24,23,13
6,30,44,45,27
1,27,30,2,24
24,23,30,4,44
27,24,35,44,21
24,17,44,48,27
44,38,23,24,48
24,44,30,40,16
27,30,16,19,44
23,24,45,27,30
30,17,44,27,38
30,13,7,44,19
27,16,8,29,23
32,6,44,24,16
44,31,23,27,11
30,23,27,24,44
23,24,34,30,35
28,13,30,41,27
24,18,27,17,30
44,24,9,20,27
24,44,41,36,22
3,41,40,36,42
44,6,47,33,24
44,24,17,27,2
1,27,24,34,48
32,27,23,19,22
30,27,38,33,2
7,24,30,37,27
5,23,27,44,41
27,24,23,46,21
29,44,27,30,24
30,23,27,37,34
24,30,48,44,15
46,6,24,44,30
24,35,27,9,44
19,30,44,27,46
45,24,42,17,30
19,30,27,9,23
37,30,24,47,44
24,30,27,0,31
44,32,42,23,30
23,44,27,24,20
28,30,24,23,27
27,24,0,23,3
26,27,19,23,21
27,24,44,26,23
18,23,44,24,21
27,31,23,44,29
24,17,23,27,31
39,15,1,36,30
17,35,30,29,27
