48,21,19,40,33
12,42,5,49,29
47,34,12,18,14
5,38,26,19,3
4,1,9,5,42
8,46,38,29,0
36,28,49,5,15
39,28,6,19,13
0,31,1,21,6
42,48,0,4,31
14,38,39,15,36
39,28,7,13,32
29,9,2,41,39
13,17,26,18,32
40,34,9,6,33
7,4,19,36,22
12,15,3,28,42
18,36,32,43,2
33,37,35,9,38
9,1,43,45,17
6,36,15,41,16
31,33,49,39,19
15,25,2,26,36
2,21,7,5,4
14,6,34,25,10
25,26,5,46,29
2,41,32,18,33
3,36,33,34,0
19,20,31,33,48
31,16,19,3,41
31,39,41,29,32
46,11,2,20,5
7,0,10,17,8
39,7,47,13,45
32,29,4,46,26
46,28,5,26,48
6,28,32,13,43
11,49,34,13,33
25,12,1,47,41
40,10,25,1,22
49,18,7,32,26
37,48,25,1,14
16,25,48,3,22
41,34,6,48,12
38,22,9,36,18
17,48,12,8,41
10,43,42,48,28
15,48,47,1,3
49,48,5,6,46
36,38,13,31,28
17,15,36,49,29
22,10,38,34,41
45,22,10,48,34
11,9,47,37,48
12,47,18,16,40
10,15,13,17,3
41,19,0,37,39
31,15,37,10,35
46,49,29,9,41
28,46,34,49,14
39,22,26,21,48
38,18,16,25,14
35,48,15,19,39
12,31,14,42,16
13,9,49,31,16
46,19,36,43,42
4,26,1,7,37
31,41,3,12,33
48,3,8,17,38
22,47,34,42,16
21,5,12,18,35
14,7,29,34,40
15,20,36,45,11
45,5,31,14,11
22,45,23,24,3
26,16,19,44,30
6,18,30,27,24
23,20,44,26,24
2,7,25,17,30
30,31,15,27,24
6,27,7,18,20
29,20,30,23,44
34,10,30,28,26
44,30,24,16,20
27,7,3,44,23
23,10,44,42,30
24,7,30,19,17
26,30,27,7,40
20,7,24,49,3
8,28,23,25,34
44,35,34,21,30
44,7,15,24,25
27,24,44,26,12
11,44,27,23,38
24,23,7,44,5
42,24,47,27,16
27,24,1,30,36
27,9,15,40,30
38,8,49,23,22
44,27,33,23,0
27,44,18,23,10
44,36,1,27,49
45,16,44,42,27
20,22,21,17,23
44,6,27,32,23
30,23,44,15,14
42,24,48,10,23
27,39,23,29,46
21,32,41,20,27
24,30,23,27,31
44,27,14,35,29
30,8,24,19,23
24,11,27,23,44
44,9,23,24,46
30,4,12,44,29
42,27,23,41,30
25,41,37,23,27
44,17,27,23,6
28,30,49,44,19
10,30,6,46,24
23,46,22,38,34
2,23,35,27,13
30,47,24,34,4
37,44,26,24,30
27,24,23,18,30
44,22,0,10,30
6,30,34,16,23
22,24,23,44,12
12,30,24,8,23
24,41,23,30,5
23,44,27,30,18
30,48,34,44,15
30,24,29,44,23
22,23,4,24,40
30,24,41,19,23
37,39,24,49,27
27,44,28,15,23
23,24,30,27,44
32,45,27,13,44
4,27,30,17,40
44,24,23,35,42
27,24,44,6,23
26,39,27,41,30
27,23,39,44,17
44,33,30,10,27
24,19,0,27,44
44,27,30,4,22
24,30,27,23,48
9,25,23,27,46
30,40,24,23,2
33,23,49,27,24
9,44,4,30,18
23,32,49,45,38
44,2,24,27,40
30,24,43,12,27
44,41,27,24,29
31,27,23,41,24
44,39,27,23,10
23,30,48,9,10
24,27,23,44,35
26,3,19,44,45
44,30,11,7,23
44,26,23,33,27
28,23,31,44,14
27,44,23,42,31
27,23,21,16,44
31,44,20,30,1
25,0,24,23,44
23,46,8,44,2
30,27,24,44,31
17,47,30,44,35
26,46,3,43,42
17,27,33,1,23
48,10,30,35,24
23,7,27,18,36
44,3,24,41,27
41,25,40,44,37
22,27,44,40,35
13,24,16,27,32
6,44,22,27,24
27,23,15,24,30
30,33,24,11,18
27,24,44,30,16
30,29,8,27,23
33,34,18,30,1
44,6,24,30,23
44,30,12,45,27
30,43,44,47,35
34,8,38,24,30
3,23,48,1,25
26,27,24,30,44
30,47,27,23,29
27,44,23,35,31
24,31,39,19,23
44,30,27,24,21
21,27,38,49,40
44,23,36,27,6
44,24,30,23,41
11,30,44,27,23
24,19,9,44,23
