5,46,45,49,17
19,28,38,48,32
20,33,48,16,3
32,42,40,16,7
29,25,21,13,14
13,48,16,20,29
1,22,7,0,17
21,36,22,4,43
12,29,42,38,6
10,6,12,39,0
29,25,0,13,49
33,39,4,35,49
29,13,47,10,45
7,28,3,48,12
43,48,32,14,25
46,0,17,11,14
10,17,9,7,20
3,20,33,11,6
37,43,5,26,19
18,39,47,2,14
43,0,48,32,38
7,39,34,45,1
8,43,11,29,17
22,42,48,2,0
47,16,11,19,21
41,16,8,11,20
11,34,16,45,32
1,48,34,10,40
17,7,21,5,8
0,46,14,49,25
46,10,25,4,14
46,49,6,43,29
17,42,25,16,46
17,21,38,1,14
33,32,17,1,31
38,41,40,46,16
18,42,13,6,45
16,41,8,7,42
10,46,16,1,42
31,4,19,45,20
3,18,48,45,42
40,17,11,4,13
1,32,43,48,9
4,34,21,19,14
1,46,15,2,34
34,20,49,3,2
31,39,40,18,2
0,6,25,5,9
31,34,5,38,8
31,1,41,37,9
5,14,12,0,33
16,21,36,28,35
0,37,25,47,11
31,38,39,16,41
14,11,10,9,29
42,2,8,9,48
37,13,19,39,48
9,32,42,49,21
10,18,34,40,4
11,46,32,18,0
47,37,15,25,33
29,3,2,14,12
21,36,33,28,34
29,41,25,45,31
3,2,10,45,33
40,12,4,31,46
48,1,7,29,35
33,41,43,36,15
19,3,17,20,16
11,35,16,33,19
22,41,7,10,9
26,12,8,2,17
41,4,11,40,8
12,31,43,16,38
33,30,23,24,3
44,7,25,11,30
49,42,18,24,44
30,28,42,13,24
30,23,24,27,11
0,12,15,16,18
44,21,27,24,30
40,27,11,10,23
2,30,3,20,44
24,33,19,1,27
27,36,24,32,23
3,23,36,4,27
12,24,44,37,27
27,23,39,47,45
27,44,30,19,26
44,22,24,46,16
30,22,27,23,17
45,44,23,29,30
1,10,27,2,7
27,8,30,35,23
30,46,23,24,44
27,37,5,24,30
40,44,24,27,12
24,44,30,38,47
23,30,44,10,18
24,33,30,2,44
35,23,29,24,30
44,18,30,43,24
44,23,27,30,24
34,23,44,4,39
32,9,23,30,46
23,12,24,30,13
17,2,24,25,30
46,33,45,44,27
23,24,46,47,10
15,44,42,17,24
29,27,39,44,24
45,18,27,24,30
24,20,30,8,44
43,27,24,0,30
11,30,22,24,12
9,22,24,27,46
27,28,30,38,43
30,14,44,24,32
24,30,11,44,23
20,45,44,31,30
44,24,18,30,25
23,49,27,43,36
24,23,30,13,31
23,44,26,39,2
30,38,42,24,23
23,30,16,27,24
45,27,26,23,44
42,23,38,49,44
20,26,30,27,16
8,40,27,49,24
30,24,23,36,43
16,28,44,1,30
38,24,30,16,22
41,25,24,30,44
26,43,46,44,23
44,30,47,36,45
27,44,30,17,24
44,15,11,0,27
44,29,30,33,23
44,24,27,14,49
49,24,39,30,23
27,1,35,10,44
24,44,32,23,27
24,46,44,22,23
44,24,45,16,23
30,23,49,24,29
26,23,7,28,27
24,8,34,44,27
19,30,8,44,24
30,27,23,44,33
39,23,24,44,0
45,6,30,24,40
24,44,30,31,23
23,44,30,39,36
27,21,45,5,37
30,24,27,44,32
5,44,28,24,30
26,27,32,15,44
20,15,44,27,25
24,30,21,1,23
37,22,27,23,25
30,14,27,23,44
47,27,24,13,30
20,1,17,23,21
11,39,24,23,27
24,41,44,30,39
39,46,47,40,13
30,27,8,44,41
27,30,31,24,23
42,27,44,32,45
44,33,40,24,16
23,6,36,17,44
38,8,30,49,23
30,24,44,23,3
24,23,34,26,44
24,20,35,0,44
23,21,15,27,24
34,37,27,44,26
30,32,17,44,12
34,44,23,27,31
30,23,27,13,24
44,23,26,30,24
44,24,30,20,14
4,30,24,27,18
23,4,36,44,27
23,24,44,32,3
49,24,36,22,45
30,31,35,23,12
23,6,2,30,14
30,42,44,32,9
15,30,17,38,45
49,1,5,30,14
40,23,24,44,47
29,23,27,30,24
27,44,29,14,30
27,23,24,30,45
36,23,25,21,29
40,12,44,18,27
22,37,30,48,45
23,30,24,21,44
