29,35,46,23,13
33,26,19,47,45
41,20,9,27,32
14,48,25,49,40
2,49,32,43,36
7,15,2,49,20
28,6,46,35,24
27,45,13,1,3
40,32,1,5,24
18,36,45,9,14
25,30,6,4,16
29,26,20,36,10
2,30,27,34,6
3,14,22,7,5
18,15,34,1,23
38,48,4,39,15
45,35,41,38,28
16,46,29,21,13
42,23,4,8,5
11,3,43,23,28
19,1,12,45,38
18,14,30,1,42
2,8,39,35,14
0,18,35,15,3
35,6,1,20,24
6,21,17,40,16
45,4,10,13,7
38,16,23,39,31
25,1,18,8,33
45,1,13,2,32
45,46,1,17,44
3,45,5,26,29
49,12,37,44,41
36,35,13,34,21
39,11,28,19,31
5,25,43,18,16
4,20,23,2,12
28,35,19,39,14
27,46,34,44,24
18,38,46,29,35
39,14,3,34,2
19,29,20,36,26
26,24,27,43,20
24,8,31,41,35
27,40,10,30,48
34,37,23,11,16
9,46,49,13,48
24,15,14,1,44
22,31,45,47,6
4,30,32,12,23
7,27,19,29,21
49,41,12,0,20
15,43,24,23,19
2,30,39,25,10
20,18,15,8,2
36,18,24,39,29
20,18,2,27,22
48,24,46,30,15
12,14,3,29,44
49,26,29,16,9
45,17,31,11,42
44,48,25,29,17
6,3,37,46,36
2,1,31,25,42
43,17,4,49,30
1,41,28,26,40
29,41,45,8,38
43,45,46,49,33
11,14,8,17,29
17,7,0,1,21
25,27,43,40,48
26,14,31,38,24
16,24,4,12,29
34,9,5,32,29
22,7,25,48,15
20,4,48,1,7
35,2,37,31,8
39,34,31,30,16
17,14,20,36,33
11,6,29,32,12
15,0,23,2,48
31,7,30,24,46
20,11,36,24,44
37,43,6,18,3
26,0,32,17,19
25,23,11,45,21
25,8,6,32,40
12,10,13,37,19
4,28,18,32,40
27,2,21,24,4
29,43,18,22,6
31,15,32,29,39
33,21,44,16,27
1,41,7,39,36
41,36,23,19,42
21,32,11,37,30
17,40,9,31,38
49,30,46,11,40
48,27,4,21,20
38,16,15,11,13
34,36,13,33,42
17,22,7,37,18
30,48,45,41,33
45,26,15,32,14
14,4,25,40,32
8,13,9,7,39
19,5,6,22,7
11,39,16,3,49
45,46,17,6,23
14,4,39,17,25
6,9,3,26,1
17,35,45,11,18
22,31,18,0,16
48,21,32,47,26
44,4,36,22,21
11,49,24,34,28
7,31,0,14,48
33,48,40,5,11
44,7,2,33,49
44,1,24,32,17
14,26,32,31,49
41,20,47,3,16
2,46,47,34,33
18,27,24,21,16
43,32,2,47,15
10,24,17,15,5
17,21,11,30,27
15,33,14,49,37
19,18,30,46,47
45,21,0,13,22
29,40,31,42,34
43,48,7,37,35
28,36,45,20,27
31,30,42,28,5
47,45,35,11,28
47,46,13,31,39
30,16,13,27,33
35,21,13,48,3
3,12,43,29,21
11,48,12,27,20
18,37,9,34,15
8,41,31,38,36
31,39,13,5,45
14,18,21,34,41
28,40,8,26,48
30,10,34,23,37
39,31,5,37,13
15,33,1,10,16
43,30,31,15,47
47,35,10,23,44
28,35,23,48,1
21,37,11,47,14
8,20,0,1,29
33,1,39,31,44
16,20,32,46,33
30,46,16,49,32
5,7,42,22,29
13,11,39,43,45
29,49,16,19,27
0,18,10,35,22
25,42,34,2,31
8,3,38,4,30
24,43,42,5,4
14,12,37,10,28
41,3,9,7,26
17,44,23,27,12
2,15,25,43,5
39,49,42,18,29
0,49,36,1,24
27,15,44,43,0
19,33,5,23,29
43,46,17,12,0
28,24,17,16,43
39,40,34,14,25
45,21,15,3,32
22,28,1,38,47
6,5,40,35,45
40,13,3,18,5
2,42,39,17,33
8,42,9,36,49
38,12,35,9,41
9,45,42,22,30
2,15,17,24,22
30,4,31,20,27
10,34,1,4,11
29,22,33,42,3
3,32,24,10,41
8,13,16,28,34
8,46,5,13,10
49,14,24,2,10
47,23,18,8,31
47,34,10,32,24
14,42,38,16,8
25,42,13,7,33
22,42,24,17,4
32,6,15,49,41
33,47,29,30,1
43,10,27,48,26
21,35,15,45,48
37,40,0,6,25
