33,27,0,2,37
7,8,40,24,19
6,8,7,9,1
49,4,22,23,8
42,26,30,49,28
25,15,40,44,16
49,9,1,21,31
49,17,2,25,39
10,35,43,32,1
24,19,20,5,6
26,40,23,10,25
21,26,45,3,19
30,49,5,36,29
38,6,9,32,21
18,46,49,40,9
36,3,32,37,38
48,42,23,9,26
36,41,0,46,48
44,22,10,32,21
28,29,2,4,38
2,18,30,32,6
16,34,46,49,17
21,18,4,35,14
49,18,38,17,42
46,28,30,8,9
0,28,3,2,16
39,13,49,21,18
48,7,29,38,13
17,49,11,39,42
44,31,30,35,34
26,44,35,20,47
3,21,46,44,33
34,27,23,24,22
36,13,15,47,18
4,28,1,39,44
38,14,2,29,46
29,10,0,39,22
27,42,3,0,15
11,47,41,10,32
8,22,37,47,33
38,45,41,23,18
12,36,9,28,47
41,19,1,4,49
39,48,47,36,45
20,19,45,46,6
13,10,28,4,44
18,29,10,41,20
44,6,33,43,2
17,35,9,47,22
39,20,2,25,4
25,21,0,38,43
17,33,5,37,27
14,25,34,38,22
13,16,15,20,34
40,23,27,37,28
8,17,19,4,47
46,4,35,28,36
6,39,7,37,27
17,2,36,42,12
44,43,36,22,38
17,23,18,45,20
3,44,10,30,49
21,17,9,24,42
30,35,19,16,15
13,19,16,8,7
47,13,10,0,11
16,49,2,43,44
21,10,3,0,42
46,31,33,20,29
26,18,23,22,10
29,44,33,4,34
4,16,36,48,8
9,4,44,46,20
12,15,16,47,34
49,42,43,18,26
27,31,41,37,13
34,39,33,23,20
49,46,21,2,48
12,30,16,37,15
24,27,8,42,22
35,20,2,23,8
45,21,20,14,44
7,32,38,15,18
14,2,49,33,32
1,23,32,25,16
3,46,42,41,30
5,8,33,18,41
20,13,47,36,21
15,31,34,35,2
8,36,17,27,21
1,39,40,47,9
10,15,21,32,28
33,16,32,19,7
30,18,35,48,0
6,25,29,11,15
40,7,35,49,14
26,33,29,28,23
46,31,36,40,22
42,2,26,28,6
1,28,40,10,23
21,0,33,6,48
48,42,30,0,49
35,27,2,11,29
27,24,22,18,41
19,47,5,33,49
24,26,17,35,28
13,22,1,18,17
42,31,36,27,8
20,5,40,42,31
17,47,26,44,34
23,14,32,12,1
35,10,48,19,43
7,44,46,40,41
19,24,10,29,32
7,49,13,6,16
30,14,45,27,41
14,4,39,7,33
3,14,6,2,23
30,39,38,45,3
43,37,2,6,3
40,49,45,32,18
8,9,36,44,5
14,40,20,2,39
44,49,13,17,22
14,20,37,48,41
39,31,25,15,18
17,19,43,24,20
35,23,19,31,49
49,29,33,3,9
40,0,28,30,12
29,27,13,1,2
29,27,15,31,1
34,35,7,2,33
9,37,8,46,41
14,6,23,29,47
43,20,6,13,38
7,48,28,24,34
12,0,21,18,35
44,24,37,10,42
1,33,15,49,47
27,44,34,47,2
36,15,16,38,39
2,12,18,45,37
42,35,49,2,37
10,30,42,5,4
36,39,12,15,40
18,42,4,8,25
31,21,16,42,36
25,43,20,18,5
1,28,7,18,30
2,33,5,4,3
5,41,21,39,23
3,31,21,17,34
48,10,35,8,34
42,41,48,49,12
29,41,45,37,30
17,47,4,39,23
17,21,46,35,5
44,25,33,16,49
13,9,44,3,19
26,39,11,13,2
6,40,49,24,0
4,39,47,6,0
10,15,18,28,40
36,40,3,33,43
49,34,45,20,8
1,6,42,38,4
1,32,5,36,46
6,49,23,42,11
18,35,38,22,24
10,41,44,20,45
1,4,42,37,30
15,36,17,22,30
39,33,27,17,26
30,43,7,11,39
20,42,30,22,48
2,33,6,1,23
31,36,10,23,4
36,16,34,14,10
6,22,49,26,36
29,8,49,27,30
28,3,37,49,15
37,21,14,4,22
18,45,0,13,6
40,27,18,41,48
35,11,33,38,42
27,44,16,14,37
35,3,17,33,38
46,31,38,32,44
1,0,29,19,46
8,28,4,0,47
38,34,49,37,12
12,49,48,19,31
11,47,17,21,19
17,36,11,43,0
49,17,33,1,5
38,5,0,12,33
21,19,14,22,34
11,22,15,1,19
24,33,20,34,40
