12,26,31,19,43
12,49,18,0,2
21,36,47,31,22
13,28,11,4,47
37,43,19,9,34
28,18,25,2,14
0,39,41,2,4
6,28,8,19,16
21,35,5,18,9
13,10,36,40,6
16,28,29,40,37
3,42,5,41,14
43,4,12,25,1
31,13,39,34,5
37,35,32,38,4
42,39,46,12,35
29,49,17,33,45
0,39,29,17,2
29,6,10,33,26
4,31,12,10,14
14,12,6,39,20
48,32,22,49,18
45,9,11,36,0
20,21,7,38,45
8,22,38,11,14
22,6,25,4,37
21,10,36,20,13
12,37,5,29,22
36,11,20,22,17
43,37,18,3,6
25,21,29,46,33
14,17,40,46,28
29,4,22,14,45
46,38,47,22,18
45,43,39,37,16
13,33,35,47,42
9,46,45,7,22
9,39,20,34,33
1,0,5,34,28
47,11,16,31,34
47,9,17,46,14
14,10,29,49,18
17,42,1,11,45
4,32,35,47,14
42,31,26,13,21
37,41,25,19,12
29,2,0,42,48
33,48,8,40,15
42,49,20,21,36
0,17,26,8,48
11,19,8,20,29
14,12,46,39,6
46,29,11,47,40
12,0,10,34,19
21,31,49,7,19
14,28,11,48,32
33,40,31,9,14
0,43,5,25,32
0,35,47,41,6
39,37,29,47,15
43,19,7,20,5
6,41,43,5,25
43,7,8,45,13
47,31,14,7,8
38,35,16,3,0
21,6,3,16,14
18,28,22,46,7
38,35,42,22,32
29,47,28,18,39
49,34,39,8,4
34,6,42,40,14
36,0,31,25,34
5,10,22,48,15
14,5,13,2,38
30,27,23,19,3
30,44,15,27,23
24,27,23,30,9
24,44,22,23,48
8,44,12,23,35
39,23,44,48,30
44,33,27,17,42
31,23,24,44,21
5,24,30,22,27
14,1,27,47,44
27,22,18,23,30
46,8,23,27,30
23,29,30,33,35
27,23,35,44,7
3,44,24,38,30
44,30,32,24,27
24,49,10,22,25
27,40,24,30,45
14,27,24,26,44
44,30,20,18,24
17,30,27,43,47
23,27,43,24,18
24,48,27,23,36
27,16,44,14,25
40,23,27,48,30
5,21,23,25,27
23,24,27,6,44
1,24,44,27,30
21,20,37,24,27
12,24,47,45,39
44,27,49,23,24
13,40,45,26,19
15,24,23,27,30
24,30,18,2,23
2,49,12,38,24
30,27,44,24,18
23,24,27,1,38
23,49,27,10,16
35,44,30,27,23
20,24,44,18,1
24,45,44,34,23
11,44,41,48,27
47,28,24,19,30
27,38,30,44,23
24,30,27,44,3
24,7,27,23,10
45,30,8,23,44
29,5,23,24,26
49,12,24,5,32
44,30,23,27,5
43,30,14,46,44
30,23,27,15,44
3,27,44,15,23
24,33,4,39,23
40,0,5,30,23
25,27,16,23,24
29,23,30,41,27
23,42,24,44,38
30,44,33,23,24
28,27,30,23,24
27,24,40,12,33
7,4,30,22,25
5,24,27,44,33
44,24,32,27,30
38,8,24,15,30
40,0,44,27,19
30,1,23,24,44
1,24,41,28,6
44,3,2,30,27
27,24,34,44,46
27,30,24,23,26
34,24,25,27,44
23,36,24,44,11
27,42,30,6,23
22,39,44,20,48
30,23,21,47,44
11,38,46,24,33
24,22,23,44,4
42,30,3,23,44
13,46,10,27,30
13,34,27,30,9
24,44,15,19,23
24,0,27,44,3
12,5,44,9,30
27,14,48,0,44
12,44,24,29,22
30,32,27,15,45
13,27,20,14,30
44,30,18,7,23
23,0,27,49,24
30,27,2,28,35
27,24,44,48,23
28,23,24,37,30
44,36,30,6,23
30,24,6,49,27
23,12,44,31,40
44,43,46,27,24
45,24,23,6,44
44,15,8,23,48
24,12,30,23,2
39,47,23,38,30
12,27,24,23,5
44,40,30,23,24
11,25,27,30,22
47,44,27,30,22
23,24,10,7,44
44,27,39,23,29
44,22,23,30,27
30,31,35,27,23
27,30,23,24,14
10,27,26,24,39
15,2,44,21,24
38,5,24,23,18
30,25,40,9,23
30,37,24,21,4
23,45,25,24,4
27,21,4,46,23
10,27,1,44,23
48,46,23,27,18
44,24,5,36,15
23,44,17,19,24
30,10,24,41,23
16,39,24,44,27
44,15,39,6,30
24,44,34,30,45
23,8,30,34,27
