60.84,21.142711639404297,0.8952042628774423,1.0,0.8238805970149253,0.5960555149744339,0.3633136094674556,0.991044776119403,0.0,0.9204545454545454,0.5106826472120897,0.6089625537139349,0.504,0.696,0.276,0.816,0.921,0.332,0.0,0.567,0.98,0.992
64.3,20.417664051055908,0.8909395973154363,0.9988193624557261,0.8095238095238095,0.6906534325889164,0.4988465974625144,0.964824120603015,nan,0.9875389408099688,0.3810258387967605,0.6574257425742575,0.531,0.846,0.476,0.835,0.865,0.576,0.0,0.317,0.988,0.996
82.82,4.930264323949814,0.823271130625686,0.9831932773109243,0.6908127208480566,0.714064914992272,0.7542857142857143,0.929493545183714,0.6343949044585987,0.9126413155190134,0.9239653512993262,0.9186046511627907,0.75,0.936,0.782,0.924,0.66,0.936,0.498,0.888,0.96,0.948
84.19,4.622159004211426,0.8178010471204189,0.9834881320949432,0.6804541768045418,0.7657430730478589,0.7876312718786465,0.9604578563995838,0.678617157490397,0.9247648902821317,0.9444995044598612,0.890524379024839,0.781,0.953,0.839,0.912,0.675,0.923,0.53,0.885,0.953,0.968
83.87,4.911271512508392,0.8346281908990011,0.977710233029382,0.6778042959427207,0.741337630942788,0.7132146204311153,0.9557157569515963,0.7804347826086957,0.9108910891089109,0.907735321528425,0.925459825750242,0.752,0.965,0.852,0.92,0.761,0.928,0.359,0.92,0.974,0.956
84.6,4.380150377750397,0.7650709219858156,0.970912738214644,0.8059536934950385,0.9091928251121076,0.7692307692307693,0.8978840846366145,0.5545927209705372,0.9307851239669421,0.9476284584980237,0.9588053553038105,0.863,0.968,0.731,0.811,0.68,0.976,0.64,0.901,0.959,0.931
85.44,4.068806499242783,0.8678571428571429,0.989648033126294,0.8307322929171669,0.810958904109589,0.7078464106844741,0.9382352941176471,0.620722433460076,0.9348500517063082,0.9561752988047809,0.9336585365853659,0.729,0.956,0.692,0.888,0.848,0.957,0.653,0.904,0.96,0.957
86.31,4.008368939161301,0.8268041237113402,0.9691542288557214,0.7587800369685767,0.7953529937444147,0.7525773195876289,0.9495548961424333,0.7342281879194631,0.9402061855670103,0.9562624254473161,0.9365853658536586,0.802,0.974,0.821,0.89,0.803,0.96,0.547,0.912,0.962,0.96
86.4,3.8510325849056244,0.8395833333333333,0.9906832298136646,0.8366890380313199,0.8160291438979964,0.7478833490122295,0.9502982107355865,0.6393606393606394,0.9323232323232323,0.9572989076464746,0.9408866995073891,0.806,0.957,0.748,0.896,0.795,0.956,0.64,0.923,0.964,0.955
85.79,4.076199948787689,0.8798498122653317,0.9886831275720165,0.8843626806833115,0.8406219630709426,0.7285342584562012,0.9355149181905679,0.5757575757575758,0.9388379204892966,0.9685279187817258,0.954728370221328,0.703,0.961,0.673,0.865,0.84,0.972,0.741,0.921,0.954,0.949
