16.13,28900.24658203125,nan,0.0,0.0,nan,0.1379260956745918,nan,0.0,0.13875598086124402,0.1282051282051282,0.3757687576875769,0.0,0.0,0.0,0.0,0.963,0.0,0.0,0.029,0.01,0.611
7.93,233883.7421875,0.0,0.0,0.0,0.0,0.16253869969040247,0.0,nan,0.009378663540445486,nan,0.03003003003003003,0.0,0.0,0.0,0.0,0.735,0.0,0.0,0.048,0.0,0.01
14.58,203755.8046875,nan,0.018561484918793503,nan,nan,0.24242424242424243,0.5359477124183006,nan,0.29646017699115046,0.11032462777642177,0.05263157894736842,0.0,0.008,0.0,0.0,0.016,0.328,0.0,0.201,0.904,0.001
9.15,1328.450210571289,0.05913858513724615,0.004545454545454545,0.07103360272224585,nan,nan,0.8,0.16666666666666666,0.6541019955654102,0.08035714285714286,0.0,0.265,0.001,0.334,0.0,0.0,0.008,0.003,0.295,0.009,0.0
11.35,1608.1123352050781,nan,0.14814814814814814,0.012987012987012988,0.005681818181818182,0.10973565441650548,nan,nan,0.07142857142857142,0.10689655172413794,0.1702127659574468,0.0,0.16,0.002,0.001,0.851,0.0,0.0,0.002,0.031,0.088
15.0,3572.85400390625,nan,0.16185172293769579,0.0,0.0,0.09874826147426982,0.1817528735632184,0.3333333333333333,0.0,0.04040404040404041,0.1263823064770932,0.0,0.93,0.0,0.0,0.071,0.253,0.002,0.0,0.004,0.24
11.38,3132.128662109375,0.0,0.025,0.08239348370927319,0.15217391304347827,nan,0.20020429009193055,nan,0.07939754555596876,nan,0.75,0.0,0.001,0.263,0.014,0.0,0.196,0.0,0.427,0.0,0.237
9.8,2613.5384368896484,0.09836065573770492,0.0,0.1187239197738592,0.03933189655172414,nan,0.3611111111111111,0.005366726296958855,0.07692307692307693,nan,0.05555555555555555,0.006,0.0,0.882,0.073,0.0,0.013,0.003,0.001,0.0,0.002
8.23,2872.893310546875,0.2962962962962963,0.0,0.0,nan,0.004246284501061571,0.0,0.0,0.0860408508836914,nan,0.0,0.008,0.0,0.0,0.0,0.002,0.0,0.0,0.813,0.0,0.0
13.66,5270.371795654297,nan,nan,0.12325669053901243,nan,nan,0.35294117647058826,nan,0.0,0.0,0.1970417326994189,0.0,0.0,0.981,0.0,0.0,0.012,0.0,0.0,0.0,0.373
6.71,3332.758331298828,0.0,0.003411513859275053,0.13970588235294118,0.0,0.016853932584269662,0.0693655303030303,nan,0.0,0.01788617886178862,0.2436472346786248,0.0,0.008,0.019,0.0,0.003,0.293,0.0,0.0,0.022,0.326
11.87,6180.9012451171875,0.044585987261146494,0.010265183917878529,0.0,0.0,0.05792385291246339,nan,0.10594795539033457,0.0027548209366391185,0.2456487341772152,0.18419452887537993,0.014,0.012,0.0,0.0,0.178,0.0,0.057,0.002,0.621,0.303
7.14,6587.71435546875,nan,0.05153203342618384,0.0,nan,0.03298611111111111,0.14479081214109926,0.08735491753207086,0.004004805766920304,nan,0.08658854166666667,0.0,0.037,0.0,0.0,0.038,0.353,0.143,0.01,0.0,0.133
13.74,7765.3336181640625,0.0,0.1667233752977203,nan,0.0,0.0,0.05958132045088567,0.1357615894039735,0.0841300191204589,0.22443890274314215,0.12257281553398058,0.0,0.98,0.0,0.0,0.0,0.074,0.041,0.088,0.09,0.101
12.43,8238.64892578125,nan,0.09678899082568808,nan,0.0,0.005319148936170213,0.32188295165394404,0.0,0.004366812227074236,0.07655719139297848,0.4667381974248927,0.0,0.211,0.0,0.0,0.003,0.253,0.0,0.003,0.338,0.435
4.39,12607.34375,0.0,0.025291534151143418,nan,0.0,0.005185825410544511,nan,nan,0.0,0.12139257901969766,1.0,0.0,0.167,0.0,0.0,0.006,0.0,0.0,0.0,0.265,0.001
5.07,10392.046691894531,nan,0.03446636558117423,nan,0.0034522439585730723,0.0,0.0,0.10360884749708964,0.0013736263736263737,0.0,0.3333333333333333,0.0,0.145,0.0,0.003,0.0,0.0,0.356,0.002,0.0,0.001
19.64,19157.995727539062,0.07692307692307693,0.2952176578786021,nan,nan,0.0,nan,0.0,nan,0.0,0.1488316713796696,0.001,0.963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19.73,25714.21728515625,nan,0.16034294053265233,nan,nan,nan,0.1662425784563189,nan,nan,0.4802158273381295,0.27119700748129677,0.0,0.879,0.0,0.0,0.0,0.392,0.0,0.0,0.267,0.435
4.23,22273.414306640625,nan,0.04155575273587696,nan,nan,0.0,0.015775635407537247,0.0,0.0,0.0,0.060281964025279536,0.0,0.281,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.124
6.1,28953.489990234375,nan,0.04078669482576557,nan,nan,nan,0.13813116656993615,nan,0.0,0.3880597014925373,0.05845181674565561,0.0,0.309,0.0,0.0,0.0,0.238,0.0,0.0,0.026,0.037
14.81,21692.457763671875,nan,0.2773333333333333,0.013489736070381233,nan,0.0,0.18251829033500191,0.1522075910147173,nan,0.09154929577464789,0.0,0.0,0.104,0.023,0.0,0.0,0.948,0.393,0.0,0.013,0.0
11.89,23731.099609375,0.0,0.006896551724137931,0.09594251901944209,nan,nan,0.1809798270893372,0.0,nan,0.17544604927782498,nan,0.0,0.008,0.454,0.0,0.0,0.314,0.0,0.0,0.413,0.0
8.38,16059.753662109375,nan,0.009243409791167409,0.03896103896103896,0.005080440304826418,nan,0.13308457711442787,nan,nan,0.0,0.3333333333333333,0.0,0.027,0.003,0.006,0.0,0.749,0.0,0.0,0.0,0.053
10.92,24628.506591796875,nan,0.027359781121751026,nan,nan,nan,0.11442846697538386,nan,0.0,nan,0.3434650455927052,0.0,0.04,0.0,0.0,0.0,0.939,0.0,0.0,0.0,0.113
20.33,22801.933837890625,nan,0.23183697578263437,nan,0.09543896651726866,nan,0.32187730968218775,0.12244897959183673,0.45,0.0,nan,0.0,0.785,0.0,0.362,0.0,0.871,0.006,0.009,0.0,0.0
5.42,39764.59228515625,nan,0.07325789160214413,nan,0.25170068027210885,nan,0.4457831325301205,nan,0.03461841070023604,0.02858821225768553,0.0,0.0,0.123,0.0,0.148,0.0,0.037,0.0,0.088,0.146,0.0
17.14,47182.697265625,1.0,0.13056939022748687,0.023255813953488372,nan,nan,0.3091060985797828,nan,0.011111111111111112,nan,nan,0.001,0.97,0.002,0.0,0.0,0.74,0.0,0.001,0.0,0.0
12.19,250.16932487487793,0.0049504950495049506,0.10500610500610501,0.17207334273624825,0.062466631073144686,0.22282608695652173,0.21245421245421245,0.047961630695443645,0.0026200873362445414,0.12903225806451613,0.02247191011235955,0.002,0.086,0.488,0.117,0.287,0.174,0.02,0.003,0.04,0.002
6.91,842.2180404663086,0.08888888888888889,0.02965599051008304,0.31019522776572667,0.05056179775280899,nan,0.03026634382566586,0.14985862393967955,0.020697167755991286,0.06256627783669141,0.1394169835234474,0.024,0.1,0.143,0.027,0.0,0.05,0.159,0.019,0.059,0.11
7.91,385.5288391113281,0.10487200660611065,0.008879023307436182,0.003257328990228013,0.09302325581395349,0.0,0.17177914110429449,0.13174404015056462,0.03067484662576687,0.11289622231871473,0.08857509627727857,0.127,0.024,0.001,0.116,0.0,0.084,0.105,0.005,0.26,0.069
10.58,820.6191711425781,0.008434864104967198,0.11550055529113121,0.15935334872979215,0.0,0.1282952548330404,0.08602150537634409,0.02608695652173913,0.004830917874396135,0.02666666666666667,0.45161290322580644,0.009,0.728,0.069,0.0,0.146,0.024,0.003,0.001,0.008,0.07
5.55,619.0601692199707,0.04678362573099415,0.2878787878787879,0.03867403314917127,0.07178631051752922,0.05332239540607055,0.1387900355871886,0.052941176470588235,0.00032310177705977385,0.06939163498098859,0.0794979079497908,0.04,0.076,0.035,0.043,0.065,0.156,0.009,0.001,0.073,0.057
12.41,489.64098739624023,0.39823008849557523,0.030726256983240222,0.196980589503954,0.0,0.016,0.01468189233278956,0.1328125,0.009009009009009009,0.06371317652432062,0.22182397451214655,0.09,0.011,0.274,0.0,0.002,0.009,0.017,0.002,0.279,0.557
6.82,2732.5116271972656,0.07246376811594203,0.03745713532049591,nan,nan,nan,0.0,0.15423387096774194,0.020322773460848775,0.15274345032130499,0.024602026049204053,0.01,0.142,0.0,0.0,0.0,0.0,0.153,0.034,0.309,0.034
6.42,1916.7223663330078,0.0,0.006711409395973154,0.09667194928684628,0.0,0.04155124653739612,0.04183355585224744,0.18309859154929578,0.0,0.010638297872340425,0.012302284710017574,0.0,0.006,0.488,0.0,0.03,0.094,0.013,0.0,0.004,0.007
10.34,1731.6744537353516,0.026737967914438502,0.0,0.05664488017429194,0.0273972602739726,0.015748031496062992,0.09845947756195579,0.04072398190045249,0.18227848101265823,0.19373776908023482,0.10971371835181201,0.005,0.0,0.026,0.002,0.002,0.147,0.018,0.072,0.099,0.663
11.52,1954.7371368408203,0.47540983606557374,nan,0.16666666666666666,0.2922922922922923,0.0,0.006756756756756757,0.0,0.004784688995215311,0.36619718309859156,0.12921164540399083,0.029,0.0,0.001,0.292,0.0,0.003,0.0,0.011,0.026,0.79
8.23,605.9547996520996,0.08650519031141868,0.022375215146299483,0.022888713496448304,0.06358381502890173,0.038461538461538464,0.09803921568627451,0.10546875,0.2126537785588752,0.04404202995752292,0.011363636363636364,0.025,0.013,0.029,0.011,0.001,0.005,0.054,0.484,0.197,0.004
9.71,291.05418586730957,0.3197278911564626,0.20600858369098712,0.0,0.02564102564102564,0.2692307692307692,0.0,0.07352941176470588,0.05128205128205128,0.09603142354056617,0.03556187766714083,0.047,0.144,0.0,0.003,0.007,0.0,0.005,0.006,0.709,0.05
10.48,367.5991096496582,0.12643678160919541,0.09201954397394137,0.11827321111768184,0.05714285714285714,0.05,0.10126582278481013,0.12044817927170869,0.0,0.25040650406504067,0.0908922277870525,0.033,0.113,0.2,0.002,0.005,0.008,0.043,0.0,0.154,0.49
8.86,600.8307037353516,0.17834394904458598,0.6322418136020151,0.0103359173126615,0.04042553191489362,0.06278026905829596,0.06759672083992521,0.14285714285714285,0.06097560975609756,0.02599009900990099,0.11740890688259109,0.056,0.251,0.004,0.019,0.014,0.47,0.017,0.005,0.021,0.029
11.73,584.9324684143066,0.08768656716417911,0.37154989384288745,0.07488986784140969,0.03496503496503497,0.19701810436634717,0.07369146005509641,0.030612244897959183,0.10724365004703669,0.03446075303126994,0.24772497472194135,0.047,0.175,0.017,0.005,0.185,0.214,0.003,0.228,0.054,0.245
10.51,725.0486755371094,0.13034188034188035,0.003968253968253968,0.018617021276595744,0.06575963718820861,0.04054054054054054,0.0743321718931475,0.16666666666666666,0.025906735751295335,0.10532544378698225,0.17439231204070096,0.061,0.001,0.007,0.058,0.039,0.064,0.001,0.025,0.178,0.617
