29,21,18,45,39
18,35,9,33,5
31,41,42,46,19
37,47,8,21,45
2,9,29,15,0
10,35,8,18,26
32,14,49,11,13
47,40,0,39,17
34,26,41,13,8
5,6,11,42,31
42,36,4,5,40
48,19,34,2,9
32,15,1,26,20
31,16,18,0,26
12,42,22,47,16
28,19,2,6,8
0,34,28,4,39
2,15,42,33,6
34,11,10,36,43
9,19,41,0,20
17,12,33,43,5
5,11,17,8,10
4,45,42,2,32
42,22,13,7,43
34,33,7,8,22
41,11,15,17,12
8,9,34,40,36
46,9,47,0,10
40,20,33,21,13
16,1,35,29,33
43,19,3,22,14
0,15,12,25,2
5,29,16,47,46
33,5,28,8,3
42,34,41,21,12
47,10,42,9,16
35,48,1,43,15
16,33,47,22,5
46,36,28,34,31
48,41,18,40,19
28,36,6,10,33
36,15,34,45,12
19,9,35,48,7
19,10,8,20,13
29,0,15,1,4
8,42,17,41,32
13,2,26,17,16
36,25,20,42,12
39,19,43,33,9
43,46,6,37,7
32,9,8,17,18
3,1,17,22,33
12,42,13,16,6
29,31,9,8,1
7,16,21,48,45
25,29,12,6,7
21,38,18,4,14
28,15,21,5,39
16,26,42,46,22
3,15,16,37,41
36,45,4,32,28
9,1,4,6,31
26,15,25,2,35
40,5,13,47,4
40,11,28,47,31
4,16,11,0,8
34,41,42,19,21
10,12,22,36,37
36,8,16,11,15
20,36,21,14,3
6,20,31,15,21
0,10,47,7,15
22,37,31,10,40
3,7,26,25,18
20,2,38,27,23
30,23,36,44,24
27,19,13,24,30
28,27,44,42,23
10,24,13,27,43
44,10,5,19,27
23,24,45,44,9
44,28,39,24,23
23,48,17,25,27
27,25,6,37,24
32,40,48,35,6
27,24,44,23,37
10,24,27,30,16
30,23,41,38,28
27,44,46,12,49
4,27,30,49,1
24,27,33,23,44
23,30,24,7,12
27,24,42,22,44
19,23,46,44,8
44,23,24,47,40
39,11,44,42,30
27,23,1,35,24
8,23,37,44,27
16,13,43,3,44
27,18,23,47,30
23,27,44,16,45
23,28,0,44,37
30,24,34,39,23
12,27,24,30,39
27,44,23,35,32
40,24,30,44,21
45,24,44,2,20
44,8,3,40,2
27,30,16,44,23
15,27,24,47,23
43,24,21,44,23
24,30,33,27,29
24,30,1,20,33
30,23,27,44,4
23,27,24,32,7
48,23,30,24,27
7,19,2,21,23
30,15,5,33,27
7,30,23,25,27
23,41,44,30,27
23,33,9,44,48
44,23,13,27,6
27,44,32,24,21
24,44,31,6,12
44,36,23,20,24
10,21,14,27,44
24,0,32,30,13
44,24,23,17,27
13,14,18,24,10
23,0,11,27,7
24,31,30,19,23
38,27,30,44,41
22,27,4,23,30
44,47,27,16,3
30,42,27,5,24
23,27,24,30,44
23,30,4,15,24
24,30,37,27,23
30,5,22,24,23
14,23,36,19,49
33,34,44,49,27
27,30,15,43,24
5,27,26,44,20
45,30,20,11,43
44,41,30,46,24
44,9,21,25,27
19,34,30,24,9
44,25,22,24,30
43,24,27,30,44
30,40,39,44,27
23,31,32,27,37
48,23,43,24,44
19,27,24,12,30
24,27,23,10,44
9,10,27,35,30
12,24,27,34,31
24,30,23,36,32
49,24,30,36,18
23,27,24,44,3
15,33,18,24,27
30,4,12,26,45
30,23,29,15,27
17,30,24,22,1
44,27,34,24,11
23,26,1,38,39
23,24,43,22,1
24,44,22,27,30
15,27,33,0,24
44,27,12,7,23
48,23,44,32,27
4,24,44,27,38
27,44,30,33,10
42,27,40,44,23
45,24,44,23,17
23,27,24,44,42
27,5,4,23,44
23,10,48,27,30
41,30,23,44,38
10,7,40,47,19
27,23,8,30,24
27,23,44,3,10
23,24,27,0,10
27,49,34,47,30
24,44,23,41,27
16,11,23,30,5
44,20,41,25,23
27,39,24,30,44
1,18,26,44,23
30,23,40,39,11
3,27,28,30,16
0,27,45,24,44
27,24,3,23,31
38,36,43,32,24
23,24,21,19,14
44,30,43,1,33
10,26,31,46,44
9,27,16,12,8
45,41,30,6,20
44,26,30,16,24
6,27,26,12,23
